Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Valence,Tempo,Duration_ms,Composer
0.0,0.4041497940407237,0.6273789294817332,0.130911038971881,0.764867493522694,0.00975201664936704,0.325208594687035,0.318372696941308,0.03178970741224367,0.5575096316144025
1.0,0.4020383763605462,0.6249787595581988,0.12710800289681118,0.7853440620643527,0.010454170329223501,0.2381064399953021,0.4322682970925168,0.03436722749905615,0.38137714516026394
0.0,0.4239228237606451,0.7060110450297366,0.18294657685178345,0.36615783919714473,0.02955318666508873,0.27815340766966207,0.593959042124813,0.05306715880327824,0.6247389898052491
5.0,0.4205311310773494,0.6896771452846219,0.1362325633868131,0.5572943767408023,0.011014819018704344,0.5845127103785155,0.5145661785250563,0.03582355162006444,0.6999010390895597
0.0,0.4235272297036628,0.7072642310960068,0.1605061835250998,0.7027142063897588,0.05501496984109571,0.5825103619947974,0.7014816823628026,0.028854204528823,0.38137714516026394
1.0,0.40979776406107,0.6651444350042481,0.13119111920424587,0.6529781280680216,0.011014819018704344,0.08793031121645231,0.4810290419604556,0.04101111570645675,0.7674842925741857
9.0,0.5564455802921208,0.8406865354246759,0.1943025315637913,0.16355027889995236,0.01004490354236524,0.5755021426517845,0.4930230264779843,0.052982113166514966,0.8584664518871513
5.0,0.6633799190627576,0.8907391673746814,0.3856906903464365,0.16355202044766726,0.051829129762896935,0.5244422588669756,0.35335207008201436,0.06445931851854456,1.0
8.0,0.7185484714053403,0.8388275276125743,0.3343426477462146,0.21909412715460508,0.009399251949607588,0.7436994068840963,0.34108689578094437,0.04400727129206518,1.0
9.0,0.5464738783560591,0.8398470688190314,0.382889888022788,0.16355060319011952,0.033773516342819804,0.7216735746631983,0.4088309254967704,0.04254441562521075,0.8584664518871513
2.0,0.8721903551046144,0.897642310960068,0.3838234887973375,0.1032456551729008,0.010489811438532736,0.7266794456224933,0.3273794849037687,0.0453242700029755,0.5575096316144025
3.0,0.7364240823980885,0.874436883834693,0.41649951590656964,0.16355055907982638,0.46328182298990467,0.7867498971340332,0.561831270647404,0.028014955725724967,0.5575096316144025
5.0,0.5846009888902541,0.8276327495500921,0.44544113991760376,0.19758833892845584,0.016746275209689583,0.4483530202856918,0.5684096773663363,0.04182761252411828,0.7674842925741857
2.0,0.470076094606643,0.7034834324553951,0.5098595933615184,0.48094587609217265,0.010222493705838045,0.7046536134015953,0.7183899544729879,0.03768071099031359,0.6999010390895597
5.0,0.535613699154829,0.8042618543663839,0.304467422960631,0.2391810642473665,0.009522658227926731,0.5324516524018477,0.35359449731275583,0.04864852154643294,1.0
6.0,0.7001262610481269,0.8825828377230246,0.4015619035137778,0.1385212158566631,0.009406019571151308,0.5664915749250536,0.36884686816889367,0.04562467668373879,0.7674842925741857
8.0,0.4816498141179092,0.793054375531011,0.12979071804242162,0.28362407345380886,0.009471699433640995,0.7777393294073023,0.3892641717206581,0.043219005919791637,0.0
3.0,0.41387222206122487,0.6628939362734553,0.14678225213922233,0.5915559696398909,0.01134786933688968,0.3602496914020999,0.8458080633762306,0.03455731658381127,0.38137714516026394
1.0,0.4739460184454537,0.7613423959218352,0.12913719750023697,0.32574143743739525,0.2419019954493873,0.37927200104742087,0.32565373173577894,0.04369675582760393,0.6999010390895597
8.0,0.5949398951134415,0.7603016142735769,0.1440748098930288,0.281304764238262,0.03881003890066775,0.834806258343265,0.48379846490146766,0.044985845505261184,1.0
6.0,0.4331271403642052,0.8408241291418861,0.13725952423881754,0.3210311664710822,0.010489811438532736,0.48048128672798135,0.48279566822367465,0.02473267761023079,0.6247389898052491
5.0,0.6922965193336997,0.7505522514868309,0.13184463974643051,0.1673386379682429,0.01028556591551219,0.8187874712735213,0.6574133425373503,0.03758160095884011,0.6999010390895597
3.0,0.6000512345271879,0.8149957519116398,0.13539232268971857,0.16385806558302446,0.009209278401555127,0.7146653553201853,0.6602937067534475,0.04291442387184875,0.6247389898052491
4.0,0.44127752186886443,0.719732370433305,0.12390903316275985,0.2934347284422718,0.01028556591551219,0.8738520518257661,0.3874110415331262,0.026904308055953438,0.38137714516026394
6.0,0.4243231983526324,0.6949235344095157,0.13175127966897554,0.17962065209754435,0.009827992023587107,0.8308015615758291,0.5022722416711866,0.04209385434297521,0.7486390729087856
6.0,0.40221808639515416,0.6065208156329651,0.16175052532554088,0.5081370316309456,0.01607498659276969,0.3441223266833517,0.3725408017356146,0.042640076781552794,0.6999010390895597
6.0,0.653738114238291,0.8593559825997256,0.1872850416710103,0.16703327134332369,0.010677945091477915,0.6866324779481334,0.5077412356392682,0.04215735887834026,0.0
5.0,0.45525984443561124,0.7031223449447748,0.12829695680314246,0.23332668820995822,0.010147058799102755,0.5294481298262707,0.5012450076426211,0.05227603660082918,0.6999010390895597
6.0,0.7525847345565695,0.8343882752761257,0.1263363951765885,0.20139539407372628,0.08363325077646351,0.925913109802434,0.5336727314563713,0.02866829081124747,0.8584664518871513
5.0,0.6491723903490263,0.8435069689310382,0.12717663587368305,0.16583842160211434,0.7657204133926734,0.5885174071459515,0.4913004536411084,0.046462606949832744,0.6247389898052491
3.0,0.8615698325214212,0.8907179269328802,0.19099240270678275,0.16779539958576734,0.01330602582813998,0.6589318374455375,0.5628954851009976,0.04191519257892213,0.5575096316144025
2.0,0.5653490252637128,0.8648470688190314,0.18914705245778757,0.16492168731048842,0.02889100277568385,0.4143130977624858,0.34270581660996335,0.05221736170414755,0.6999010390895597
4.0,0.6123267344237907,0.7431818181818182,0.12642975525404346,0.16355423633034438,0.09129276306505671,0.5300054898878886,0.5635200433903654,0.05693420808008267,0.7674842925741857
4.0,0.758715412126957,0.807519116397621,0.12717663587368305,0.17504043766829236,0.8940371291734477,0.5314402618503297,0.5011299574314219,0.057629296837401096,0.38137714516026394
7.0,0.7525847345565695,0.86928632115548,0.12988407811987657,0.17439507343521526,0.04225108018009235,0.5654904007331946,0.49323669115592594,0.05802178135228276,1.0
3.0,0.4223688436235262,0.7378079864061172,0.12568287463440386,0.19335820060653824,0.010600682229124476,0.1570113304547232,0.3354453264960637,0.03129064115619873,0.7486390729087856
4.0,0.7601819414059343,0.8867827318792831,0.15201041647669947,0.1635502101573414,0.09648398263441776,0.5094246459890907,0.7095146524661834,0.03601408021715426,0.5575096316144025
7.0,0.6168306868864423,0.8655055225148682,0.13287160059843495,0.16355020670606252,0.010015176010549574,0.5711995869141936,0.46145407031211483,0.04280300749500385,0.6999010390895597
2.0,0.7185484714053403,0.8601741716227698,0.15032993508251039,0.1635659347384547,0.009915219237854536,0.5654904007331946,0.49163831500747823,0.033705102166839765,0.38137714516026394
4.0,0.9098434423154937,0.9138912489379779,0.18511686688642837,0.16355021225619493,0.00988613329852057,0.4934058589193467,0.4200894104498463,0.02238612125529997,0.5575096316144025
3.0,0.7389368352970868,0.8633814783347493,0.17619067653753123,0.17919569561541732,0.009299384135520207,0.5795068394192204,0.5088861062850941,0.05267445453222922,0.6999010390895597
5.0,0.657226175377599,0.8761469838572642,0.2111073455056821,0.18049208113729287,0.009525646655329104,0.4303318848322298,0.4933065430698684,0.04218380340180807,0.7486390729087856
5.0,0.6719662445639083,0.8735981308411215,0.14052712694974073,0.1636031434379302,0.009288303254096216,0.834806258343265,0.6081965057607285,0.04493618061144077,0.8584664518871513
8.0,0.5464776236172426,0.7573491928632116,0.13978024633010117,0.2401038991158832,0.010253723644519798,0.2691428399429311,0.5260506549644166,0.04204191043575735,0.0
6.0,0.6190044535589995,0.8605352591333899,0.19560721233439043,0.16355072857839054,0.009803441791184532,0.4393424525589608,0.4560919086830038,0.05073181001288211,0.8584664518871513
5.0,0.6424451530246349,0.8868946474086661,0.18902906555758067,0.16522923765832448,0.009330530812860751,0.5802422800075143,0.31916983054747466,0.03744095701173806,0.6999010390895597
1.0,0.4025078136573176,0.5863424756747075,0.1415540878017452,0.7520739419806654,0.010840722439946259,0.1680242465651722,0.49506105879065787,0.042123314559955834,0.0
0.0,0.42035363696666844,0.5958793542905693,0.13800640485845714,0.6975955950114574,0.009874241383941804,0.20606886585581413,0.3084003089919958,0.047648191472669583,0.6247389898052491
2.0,0.40428504334357285,0.5354927782497876,0.1469218990248133,0.7759798550576905,0.010600682229124476,0.40129783326831886,0.6981000279407655,0.04582421528368983,0.6999010390895597
2.0,0.29695274710146047,0.5427994902293967,0.12960399788751173,0.764867493522694,0.011153048579145411,0.302181588274278,0.37361734299755106,0.060809388335078936,0.6999010390895597
1.0,0.32230025850829447,0.5577740016992354,0.1283903168805974,0.7182660695870225,0.010117925206839634,0.25812992383248207,0.5756455138635505,0.02295550948489594,0.6247389898052491
2.0,0.403696530294006,0.5663976210705182,0.13632592346426803,0.7778451217899467,0.0103848261720936,0.29480275246937615,0.4346876645304318,0.05563039473921316,0.8584664518871513
2.0,0.4044254607923734,0.5972812234494478,0.14566193120976295,0.6708426816120953,0.010677945091477915,0.3622520397858179,0.5839578916227011,0.0301186815157374,0.5575096316144025
3.0,0.4615900581729013,0.7772727272727272,0.1283903168805974,0.2914568255630735,0.026050089755173783,0.4523577170531278,0.513493746199234,0.07331681059963106,0.0
3.0,0.32954575635959027,0.5863636363636364,0.1316579195915206,0.7891163098754682,0.00988374427410155,0.3752673042799849,0.4382417616031569,0.02247710030858161,0.6999010390895597
0.0,0.457072754068377,0.7610237892948173,0.12867039711296224,0.3398512835160419,0.333254105080792,0.19505594974536514,0.46458097069506765,0.04229703859449746,0.38137714516026394
9.0,0.41373994563862776,0.7224511469838573,0.18496652381829642,0.16355176303094648,0.009268091739933676,0.7487052778433912,0.45808474269842053,0.042908490455330385,0.8584664518871513
7.0,0.980476891410213,0.8844095157179269,0.18744129892282815,0.16355086911841213,0.09531201227966159,0.8468203486455731,0.519657150370626,0.07074412514850022,0.7674842925741857
7.0,0.5817408714619379,0.7113848768054376,0.14090056725956054,0.16946694300639734,0.03961080738861061,0.9169025420757031,0.4961540357970514,0.04047644895130159,0.38137714516026394
0.0,0.882973196949572,0.9119141883638768,0.21670895015297903,0.16355471310963496,0.010351111234325248,0.3822755236229979,0.8045913252140755,0.05472258201190287,0.38137714516026394
2.0,0.6009117960280734,0.8462053546793675,0.1398736064075561,0.1635540427105328,0.03700782722674479,0.5309141934534591,0.4983039423150014,0.051496561475249523,0.38137714516026394
7.0,0.5867299205072251,0.7602803738317756,0.1299774381973315,0.16395940209726095,0.017337834790919996,0.6455843360819145,0.556374603487665,0.03252435227968455,0.38137714516026394
8.0,0.47932976221871815,0.7949447748513169,0.1423009684213848,0.16359077412535647,0.009470359102616555,0.7336876649655063,0.47183735187285303,0.06959282258776951,0.0
7.0,0.8570675644915242,0.9202421410365336,0.20550574085838516,0.16355022193688715,0.016294144091968284,0.6646066457272354,0.5261081800700163,0.03411165107643164,1.0
7.0,0.6824326444223631,0.8351529311809686,0.19706196222525,0.1777258884947938,0.011555055640328514,0.592341816737445,0.5112790296336472,0.03903199166333004,0.7486390729087856
6.0,0.6241698896014779,0.7119158878504672,0.1448216905126684,0.22988157333624154,0.09357379406084775,0.9789753419709609,0.5019636470898626,0.041698293241750686,0.0
7.0,0.7704811135788272,0.8330076465590484,0.13380520137298443,0.1649538304596025,0.09531201227966159,0.5972650993228501,0.4730125076015318,0.0506058897289923,0.6247389898052491
5.0,0.7930181664507506,0.8458793542905693,0.19897053543653875,0.1639855761515873,0.011298019739979476,0.8107780777386492,0.516148243172793,0.04642458913288172,0.8584664518871513
5.0,0.8278014187029251,0.8441376380628717,0.13361848121807451,0.1789714206687926,0.02001172551473291,0.9729682968198069,0.5183135282612625,0.07045119017742672,0.5575096316144025
7.0,0.6644150562270907,0.8547578589634663,0.19803693466198924,0.16357574776632636,0.03868880426444328,0.908893148540831,0.5299541442729648,0.053861137835902795,0.8584664518871513
8.0,0.672427718823486,0.8557774001699235,0.13427200176025916,0.17035308217717948,0.03235013042182619,0.936926025912883,0.4623251647683382,0.04641294205601233,0.38137714516026394
8.0,0.7984511894527251,0.8819456244689889,0.17395003467861245,0.16355031642500417,0.062449833653502644,0.9759718193953839,0.5094916424239435,0.04210484400362913,0.8584664518871513
8.0,0.6416466263075538,0.8582837723024639,0.12736335602859294,0.1784961427676001,0.036734024518363426,0.5835989355297013,0.5409784198675278,0.0427737799247467,0.7486390729087856
5.0,0.427701739779344,0.624660152931181,0.14323456919593427,0.23420621360085858,0.010677945091477915,0.4563624138205638,0.41658037900826717,0.033329978389178505,0.5575096316144025
1.0,0.7232695894804996,0.790802888700085,0.16881523041859026,0.2823484815880464,0.668407802588674,0.3502379494835099,0.43907680423384776,0.02269685647592857,0.38137714516026394
0.0,0.42997616065840816,0.6765717926932879,0.1465955319843124,0.31803636362950494,0.012789787084458309,0.6185526329017215,0.7712925069441021,0.026784321188581997,0.38137714516026394
2.0,0.4124700831288531,0.6878292268479185,0.12540279440203903,0.4385081709532602,0.012129617550373709,0.20707004004767313,0.3014315533422086,0.03992573999593012,0.7486390729087856
6.0,0.4743848269357987,0.6876380628717077,0.13940680602028135,0.22988157333624154,0.013005420204968251,0.5344540007855656,0.4191073747185379,0.04747062848945324,0.0
4.0,0.4018732418996197,0.5577102803738317,0.13781968470354722,0.6741367784377711,0.010489811438532736,0.4243248396810758,0.4813043406801111,0.02364905994904294,0.6999010390895597
1.0,0.7809757565163682,0.8628078834093753,0.1793649191709995,0.1637432070009586,0.8803256067108042,0.3662567365532539,0.4611376822313166,0.027510835077831045,0.5575096316144025
6.0,0.45780924836368353,0.718160577740017,0.13100439904933597,0.4857792305186187,0.012068407108356622,0.5464680910878736,0.46389987382791137,0.05639866230025813,0.8584664518871513
4.0,0.4874058582051424,0.6712829226847918,0.12904383742278203,0.25652872759084927,0.025434793044948965,0.7296829681980703,0.6082458129940995,0.04158987926561882,0.8584664518871513
2.0,0.5203645246429572,0.7495114698385726,0.1351122424573537,0.16759539727214381,0.07548067820656319,0.914900193691985,0.6186660749798663,0.03347369892262341,0.38137714516026394
4.0,0.48789764378047873,0.7643372982158029,0.12885711726787213,0.1951310303093889,0.010677945091477915,0.8037698583956362,0.3542067287937807,0.038375579991464674,0.38137714516026394
3.0,0.4058095698340895,0.5839634664401019,0.1895411676135889,0.5435763226546764,0.020914671929287504,0.34022620756491995,0.31829462715513696,0.027352610637341235,0.38137714516026394
5.0,0.4965486637030761,0.8156329651656754,0.18281779806755566,0.34556350391404833,0.009962867532804637,0.6996477424423003,0.38518810709531087,0.03651798110888083,1.0
4.0,0.41524926976463583,0.7231096006796941,0.1316579195915206,0.24389145343186797,0.012650619208971448,0.5694950975006305,0.27697927452623966,0.053412835254515,1.0
0.0,0.46675460855416995,0.7643372982158029,0.20148429184486466,0.17698256339722065,0.011663404771161226,0.18804773040235215,0.5897638183521523,0.050412504301726974,0.6247389898052491
2.0,0.6412897283752865,0.8260620220900594,0.2063361551367803,0.17962065209754435,0.037560860404670667,0.5805228139320079,0.7261188633039134,0.043022763662350805,0.6247389898052491
3.0,0.6195636509168729,0.8307561597281223,0.1415540878017452,0.16691587419486692,0.035472178102107926,0.9619553807093579,0.5050770681052759,0.042116997282271876,0.6999010390895597
4.0,0.5550421051884364,0.7452421410365335,0.12661647540895338,0.1909425609492008,0.03785933820269611,0.6035350200238365,0.3114491395887777,0.052999693659902716,0.5575096316144025
1.0,0.427701739779344,0.8061809685641461,0.12670983548640832,0.19916376534225796,0.009682136805502199,0.24110996257087905,0.5785546406324474,0.0480479279410737,0.5575096316144025
8.0,0.4164236065137467,0.6188190314358538,0.22977936099667187,0.16356406628686032,0.19363306603240907,0.5124281685646677,0.3797026773827721,0.042620756281172026,0.5575096316144025
2.0,0.4788712142820312,0.7927994902293968,0.32874104309891766,0.16358897070628275,0.009950137079658458,0.5014152524542187,0.4106265305787026,0.06357150360246284,0.38137714516026394
4.0,0.4467879282858193,0.6985344095157179,0.5658756398344877,0.1693828198407477,0.03200259890339139,0.5694950975006305,0.5360928948276712,0.04307264831233856,1.0
4.0,0.5437057452120626,0.8298265539376638,0.19112828893032305,0.16459990634701427,0.12151111291594482,0.6746183876458254,0.32879706786318885,0.06494849574705888,0.38137714516026394
7.0,0.6004113817625341,0.8145921835174171,0.19438793832408308,0.16355124083941927,0.011774987967790978,0.6365737683551834,0.36539125289679997,0.04185959426858335,0.7486390729087856
6.0,0.4788712142820312,0.7336873406966865,0.22884576022212239,0.32614214398511043,0.0218664146895445,0.4053025300357549,0.36961113028614634,0.05034218232817595,0.6999010390895597
2.0,0.43044647749227005,0.6874044180118946,0.25498658190950807,0.3836296589956432,0.011889852790008903,0.5554786588146046,0.5605492825797544,0.0702226437633859,0.0
1.0,0.5551803584815533,0.75482158028887,0.5705436437072353,0.16485888067939766,0.010563061443509332,0.5660766562165815,0.7119676873263974,0.04115064373224317,0.8584664518871513
9.0,0.6531777776337707,0.8522090059473237,0.44544113991760376,0.16418525454333,0.00975201664936704,0.6565972521923634,0.3899339283072827,0.06656897772507536,0.8584664518871513
5.0,0.5638419927079754,0.7813508920985557,0.18431300327611178,0.16793233140710503,0.009240311220755798,0.9379272001047421,0.49563859149317857,0.054889596699086565,0.8584664518871513
9.0,0.6956351254678016,0.9228971962616822,0.33060824464801664,0.11023126703738018,0.009204098125691871,0.6571830427488078,0.5139087487467745,0.03327723690901523,0.8584664518871513
8.0,0.706948418276324,0.8953058623619371,0.24565057416401317,0.16369692858262602,0.05595816241335718,0.08742972412052281,0.5002126128621889,0.04016000007032197,1.0
9.0,0.6613178132758866,0.8587469386109886,0.31473703148067533,0.16355036416093285,0.03333634610402272,0.6325690715877474,0.33708890094176813,0.053489090644584396,0.8584664518871513
8.0,0.6307271045790394,0.8395284621920136,0.4015619035137778,0.19385776587656806,0.01092633204564353,0.5765033168436435,0.6165910622421643,0.04503067576339996,0.6999010390895597
6.0,0.6411136188974236,0.8629922369200621,0.12988407811987657,0.16355037396861896,0.01028556591551219,0.6736172134539664,0.4931586213697549,0.028312285820145403,0.7486390729087856
8.0,0.602289002826913,0.8343971724193793,0.3119362291570269,0.16355041690328462,0.05855000291388634,0.2170817819662631,0.5258780796476176,0.022445894932818344,0.0
9.0,0.675534747504811,0.9395284621920136,0.35581546556085286,0.17163171455615242,0.009298624574940115,0.6485878586574915,0.41079499695938726,0.0482940548485023,1.0
6.0,0.7280373931407527,0.8675767211231113,0.27552579894959683,0.16770722683590444,0.06431428331737825,0.5817733951470913,0.5173555513827469,0.05539064076063763,0.38137714516026394
9.0,0.9443941184292178,0.9127655055225148,0.24658417493856266,0.16355205936815187,0.010126603528129784,0.8047710325874953,0.4232409644494847,0.04287926288507324,0.0
9.0,0.8192728688852482,0.9169073916737468,0.3660850740808972,0.1635504489692406,0.061421765157879,0.8207898196572391,0.6161596239501668,0.05495991867263759,0.6247389898052491
0.0,0.5137810968769838,0.8163338997451147,0.159841059299704,0.3318174275134527,0.017097649919066753,0.291168672163829,0.3204394918067814,0.04537569294613469,0.0
4.0,0.6471616557664699,0.8452421410365335,0.1265231153314984,0.2124579316197408,0.03235013042182619,0.6916383489074284,0.5913745213089427,0.05570423281144173,0.38137714516026394
4.0,0.6083681198822262,0.851911639762107,0.12605631494422367,0.16411720754521114,0.011298019739979476,0.26714049155921304,0.550211199316273,0.0549482715957682,0.8584664518871513
6.0,0.8408108210457133,0.8917162276975361,0.13800640485845714,0.1644477842986222,0.07039078291364294,0.6689919798811748,0.5162838281733015,0.042852892144991606,0.8584664518871513
6.0,0.9211921530742389,0.9262160909600995,0.1566784203494469,0.16355410654769198,0.02446768260312638,0.8027686842037772,0.5134567657742057,0.03844304513484019,0.5575096316144025
3.0,0.5601149848533402,0.8364061172472387,0.12540279440203903,0.16786350324632093,0.01986588836936863,0.4984117298786417,0.5763358151307464,0.056688740441156106,0.6247389898052491
4.0,0.6037666751176642,0.8137638062871707,0.12885711726787213,0.16355450443631855,0.01618399462487539,0.4974105556867827,0.5750702628075538,0.05583608651184991,0.8584664518871513
0.0,0.46724968666498373,0.6820518266779949,0.1293239176551469,0.3865049311170917,0.00986248204228082,0.4184495900118762,0.42659385631872193,0.04092782811903225,0.6999010390895597
2.0,0.6473912256297547,0.8243415463041631,0.1919547994939358,0.1638165010041633,0.05013300740868736,0.6606019489597994,0.6157446214026264,0.051133304530625,0.0
0.0,0.4336318433135947,0.7803924338899489,0.12923055757769195,0.2237312276297312,0.010600682229124476,0.2611334464080591,0.39984468221488095,0.03133173555949261,0.48825023817084795
4.0,0.6123267344237907,0.7771028037383177,0.13539232268971857,0.19385776587656806,0.013229453573586951,0.8257956906165341,0.49592112807933597,0.025749928908879866,0.7674842925741857
5.0,0.6717375910732682,0.7605352591333899,0.13473880214753392,0.27582837194658716,0.05343848019080247,0.7366911875410833,0.5424494189964334,0.060606113880282995,0.7674842925741857
3.0,0.7292366655959137,0.843500424808836,0.13875328547809673,0.1657498549628289,0.05092870491746847,0.7346888391573653,0.6699414887497328,0.04137939028144832,0.6999010390895597
6.0,0.5963843066633635,0.8110662701784197,0.13856656532318684,0.18822055608329333,0.014390728920311907,0.5174340395239626,0.4905569062244297,0.04653292892338377,0.6999010390895597
6.0,0.6727946497900117,0.8400382327952421,0.13389856145043938,0.17035308217717948,0.050024651759866104,0.884864967936215,0.514451128313857,0.04379344854123659,0.0
5.0,0.5564455802921208,0.750446049277825,0.2126764132168295,0.16362768030509683,0.02803061841087732,0.7997651616282002,0.6060762947257696,0.030783883434296645,0.7486390729087856
6.0,0.6613178132758866,0.8221750212404417,0.13016415835224143,0.2405706887365977,0.05038155100823843,0.6966442198667233,0.4970456749338461,0.05451754950776816,0.38137714516026394
7.0,0.5932558499698808,0.7529311809685642,0.13277824052097997,0.17465023679416405,0.040126719317522624,0.5704962716924895,0.4862136650741888,0.04726845281549404,0.6247389898052491
6.0,0.5240618916253326,0.7697748513169074,0.12306879246566531,0.1657938469490456,0.02584242176624415,0.7026512650178773,0.3856852883651365,0.030250535216145576,0.6999010390895597
3.0,0.4181474589425984,0.7588997451146984,0.12745671610604792,0.3320903215535579,0.017977369552201403,0.2561275754487641,0.5160166329733905,0.042049766863788876,0.6247389898052491
6.0,0.5882625165553563,0.9075191163976211,0.19523613233834078,0.17654929500939195,0.01244862980354287,0.7406958843085193,0.5670701641930871,0.05281795530950678,0.6247389898052491
9.0,0.5161460787468742,0.8295104914573723,0.24284977184036471,0.16526600380890918,0.009612872049443694,0.4673753299310128,0.524468714560426,0.04945436741209424,1.0
2.0,0.854082442193707,0.9393372982158028,0.4827851708995833,0.16366179027683658,0.47038642745213827,0.6255608522447345,0.6619865884325231,0.04901485507740032,0.5575096316144025
8.0,0.648185986474747,0.883857264231096,0.19308340828201653,0.16827334912486924,0.009324452046340873,0.6896360005237104,0.3656829873609125,0.042753980325797226,0.8584664518871513
9.0,0.7500764024346843,0.889231096006797,0.3567490663354024,0.1635502052998938,0.0648920707483414,0.6435819876981964,0.4247653797478757,0.0388797006393586,0.8584664518871513
8.0,0.8364453473789654,0.8558411214953271,0.1594792226730954,0.1635504366113137,0.010100726510325685,0.5514739620471686,0.48900859589435103,0.046374704482893964,0.7486390729087856
6.0,0.7080954601564644,0.9427570093457943,0.2885962097932897,0.16362674483218806,0.009676422487680214,0.5935232781052465,0.4095582071889946,0.039199006350513724,0.6999010390895597
9.0,0.4452089310922048,0.8379779099405267,0.43703873294665835,0.16360611205398568,0.009743726664670509,0.9108954969245491,0.5114747773663809,0.042080538240149415,0.8584664518871513
3.0,0.5143692540183515,0.8269753282009403,0.14071384710465065,0.17353283318870244,0.009545485099591074,0.5320713393934408,0.48383591168120427,0.05386399466607831,0.8584664518871513
5.0,0.6364491465727011,0.832285471537808,0.18374108684248147,0.2405706887365977,0.010677945091477915,0.9639577290930759,0.5188788276556858,0.031985070645015115,0.0
5.0,0.5068823111180877,0.8249538444756159,0.12586959478931378,0.17833991457901285,0.04163850214366812,0.6115444135587085,0.4884763852453099,0.03508802772795417,0.6247389898052491
2.0,0.4739460184454537,0.7273152081563297,0.13613920330935814,0.21122311192850357,0.0103848261720936,0.6646066457272354,0.477319966031732,0.03423845038499083,0.7486390729087856
1.0,0.47932976221871815,0.7057774001699235,0.1265231153314984,0.16821496571923714,0.02372496462317822,0.7026512650178773,0.318122051838338,0.04060258899135875,0.6247389898052491
4.0,0.4615900581729013,0.6893797790994052,0.13175127966897554,0.1640927856531644,0.009965430150461292,0.6515913812330685,0.3289614253077593,0.03399803713791326,0.6999010390895597
5.0,0.627901307726958,0.857519116397621,0.19682841588624933,0.1636820738504001,0.04207083020902494,0.5665851371500907,0.5050740943304797,0.04079289783228122,0.5575096316144025
0.0,0.5137810968769838,0.8163338997451147,0.13520560253480865,0.3318174275134527,0.017097649919066753,0.291168672163829,0.3204394918067814,0.04537569294613469,0.38137714516026394
6.0,0.4424607210312177,0.7053101104502973,0.13063095873951616,0.1693828198407477,0.01244862980354287,0.4666015531913977,0.5772315632036553,0.04175142735127583,0.6999010390895597
1.0,0.5312341326601403,0.7264868309260832,0.130911038971881,0.2269617524351838,0.00959744001784863,0.38928374296601087,0.6127204444225302,0.03737063503818703,0.5575096316144025
